Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","255","Belgique","5510","Production","592","Kiwis","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","255","Belgique","5510","Production","592","Kiwis","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","255","Belgique","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","255","Belgique","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","255","Belgique","5510","Production","567","Pastèques","2018","2018","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","255","Belgique","5510","Production","567","Pastèques","2019","2019","tonnes","0","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","574","Ananas","2017","2017","tonnes","1883","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","574","Ananas","2018","2018","tonnes","2998","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","574","Ananas","2019","2019","tonnes","3585","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","486","Bananes","2017","2017","tonnes","86935","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","486","Bananes","2018","2018","tonnes","82081","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","486","Bananes","2019","2019","tonnes","85603","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","52","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","32","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","25","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","568","Melons, cantaloups","2017","2017","tonnes","742","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","568","Melons, cantaloups","2018","2018","tonnes","554","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","568","Melons, cantaloups","2019","2019","tonnes","377","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","600","Papayes","2017","2017","tonnes","9931","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","600","Papayes","2018","2018","tonnes","6968","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","600","Papayes","2019","2019","tonnes","4631","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","567","Pastèques","2017","2017","tonnes","4124","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","567","Pastèques","2018","2018","tonnes","2271","","Donnée officielle"
"QCL","Cultures et produits animaux","23","Belize","5510","Production","567","Pastèques","2019","2019","tonnes","1798","","Donnée officielle"
"QCL","Cultures et produits animaux","53","Bénin","5510","Production","574","Ananas","2017","2017","tonnes","347835","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","53","Bénin","5510","Production","574","Ananas","2018","2018","tonnes","374601","","Donnée officielle"
"QCL","Cultures et produits animaux","53","Bénin","5510","Production","574","Ananas","2019","2019","tonnes","350345","","Donnée officielle"
"QCL","Cultures et produits animaux","53","Bénin","5510","Production","486","Bananes","2017","2017","tonnes","19762","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","53","Bénin","5510","Production","486","Bananes","2018","2018","tonnes","19817","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","53","Bénin","5510","Production","486","Bananes","2019","2019","tonnes","19859","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","53","Bénin","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","15331","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","53","Bénin","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","15429","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","53","Bénin","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","15466","Im","Données de la FAO basées sur une méthodologie d'imputation"
"QCL","Cultures et produits animaux","18","Bhoutan","5510","Production","486","Bananes","2017","2017","tonnes","3113","","Donnée officielle"
"QCL","Cultures et produits animaux","18","Bhoutan","5510","Production","486","Bananes","2018","2018","tonnes","2762","","Donnée officielle"
"QCL","Cultures et produits animaux","18","Bhoutan","5510","Production","486","Bananes","2019","2019","tonnes","3754","","Donnée officielle"
"QCL","Cultures et produits animaux","18","Bhoutan","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","1614","","Donnée officielle"
"QCL","Cultures et produits animaux","18","Bhoutan","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","1743","","Donnée officielle"
"QCL","Cultures et produits animaux","18","Bhoutan","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","2035","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","574","Ananas","2017","2017","tonnes","86022","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","574","Ananas","2018","2018","tonnes","86204","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","574","Ananas","2019","2019","tonnes","87658","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","486","Bananes","2017","2017","tonnes","289674","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","486","Bananes","2018","2018","tonnes","305950","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","486","Bananes","2019","2019","tonnes","301255","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","569","Figues","2017","2017","tonnes","657","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","569","Figues","2018","2018","tonnes","667","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","569","Figues","2019","2019","tonnes","686","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","571","Mangues, mangoustans et goyaves","2017","2017","tonnes","18028","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","17613","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","18032","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","600","Papayes","2017","2017","tonnes","17339","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","600","Papayes","2018","2018","tonnes","18040","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","600","Papayes","2019","2019","tonnes","18291","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","567","Pastèques","2017","2017","tonnes","58882","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","567","Pastèques","2018","2018","tonnes","59701","","Donnée officielle"
"QCL","Cultures et produits animaux","19","Bolivie (État plurinational de)","5510","Production","567","Pastèques","2019","2019","tonnes","59507","","Donnée officielle"
"QCL","Cultures et produits animaux","80","Bosnie-Herzégovine","5510","Production","569","Figues","2017","2017","tonnes","678","","Donnée officielle"
"QCL","Cultures et produits animaux","80","Bosnie-Herzégovine","5510","Production","569","Figues","2018","2018","tonnes","894","","Donnée officielle"
"QCL","Cultures et produits animaux","80","Bosnie-Herzégovine","5510","Production","569","Figues","2019","2019","tonnes","980","","Donnée officielle"
"QCL","Cultures et produits animaux","80","Bosnie-Herzégovine","5510","Production","567","Pastèques","2017","2017","tonnes","23377","","Donnée officielle"
"QCL","Cultures et produits animaux","80","Bosnie-Herzégovine","5510","Production","567","Pastèques","2018","2018","tonnes","22987","","Donnée officielle"
"QCL","Cultures et produits animaux","80","Bosnie-Herzégovine","5510","Production","567","Pastèques","2019","2019","tonnes","22068","","Donnée officielle"
"QCL","Cultures et produits animaux","20","Botswana","5510","Production","571","Mangues, mangoustans et goyaves","2018","2018","tonnes","108","","Donnée officielle"
"QCL","Cultures et produits animaux","20","Botswana","5510","Production","571","Mangues, mangoustans et goyaves","2019","2019","tonnes","129","","Donnée officielle"
"QCL","Cultures et produits animaux","20","Botswana","5510","Production","567","Pastèques","2017","2017","tonnes","11068","","Donnée officielle"
"QCL","Cultures et produits animaux","20","Botswana","5510","Production","567","Pastèques","2018","2018","tonnes","11068","","Donnée officielle"
"QCL","Cultures et produits animaux","20","Botswana","5510","Production","567","Pastèques","2019","2019","tonnes","16689","","Donnée officielle"
"QCL","Cultures et produits animaux","21","Brésil","5510","Production","574","Ananas","2017","2017","tonnes","2309634","","Donnée officielle"
"QCL","Cultures et produits animaux","21","Brésil","5510","Production","574","Ananas","2018","2018","tonnes","2652231","","Donnée officielle"
"QCL","Cultures et produits animaux","21","Brésil","5510","Production","574","Ananas","2019","2019","tonnes","2418321","","Donnée officielle"
"QCL","Cultures et produits animaux","21","Brésil","5510","Production","486","Bananes","2017","2017","tonnes","6584967","","Donnée officielle"
"QCL","Cultures et produits animaux","21","Brésil","5510","Production","486","Bananes","2018","2018","tonnes","6723590","","Donnée officielle"
"QCL","Cultures et produits animaux","21","Brésil","5510","Production","486","Bananes","2019","2019","tonnes","6831874","","Donnée officielle"
